aX,aY,aZ,gX,gY,gZ
-0.42,-1.09,8.79,107.81,34.39,-9.87
-0.1,-1.14,8.78,-3.47,-3.6,-11.33
-0.36,-0.49,8.91,-5.18,0.18,-14.07
-0.46,-0.5,8.87,-5,3.11,-20.05
-0.14,-0.43,9.19,-2.62,7.01,-14.44
-0.13,-0.82,8.97,2.75,7.25,-8.28
-0.27,-0.91,9.06,8.97,6.04,-5.72
-0.39,-0.8,9.26,7.63,6.77,-9.68
-0.49,-0.64,9.38,3.48,9.33,-15.05
-0.28,-0.96,9.21,0.55,14.39,-19.44
-0.21,-0.99,9.07,2.2,16.34,-17.91
-0.28,-1.24,9.04,3.72,11.52,-15.48
-0.19,-1.18,9.17,6.22,3.66,-11.7
-0.08,-1.45,9.15,5.74,6.16,-11.27
0.06,-1.38,9.45,2.26,13.41,-11.57
0.01,-1.82,9.51,-1.28,17.8,-9.2
-0.45,-2.18,10.01,-4.75,20.85,-5.29
-1,-2.54,10.27,-9.33,16.77,-4.56
-0.69,-3.44,10.25,-13.84,16.46,-4.38
-0.69,-3.57,10.63,-16.4,25.36,-4.68
-0.93,-3.7,10.74,-25.36,43.11,-6.76
-1.58,-4.11,10.11,-33.23,58.78,-10.17
-2.08,-4.53,9.75,-37.07,57.44,-7.73
-2.37,-5.34,9.68,-36.34,38.66,-0.72
-2.57,-5.31,9.81,-31.15,18.9,5.56
-2.45,-5.21,10.13,-28.59,19.82,1.96
-2.3,-4.49,10.33,-32.5,36.95,-5.29
-2.62,-4.16,10.59,-41.15,53.11,-16.02
-2.72,-4.29,10.21,-49.93,46.89,-19.07
-2.21,-4.83,9.72,-56.22,28.96,-10.72
-1.57,-5.09,8.07,-57.8,32.44,-7.06
-1.33,-4.64,7.17,-46.34,63.29,-7.73
-2.27,-3.94,7.7,-40.85,79.14,-16.15
-3.49,-3.07,8.78,-43.35,40.49,-17.18
-3.03,-2.99,8.14,-53.11,-30.37,-15.05
-0.32,-3.56,6.93,-49.26,-18.42,-20.96
1.29,-3.28,6.42,-34.14,93.78,-32.67
-1.16,-3.12,6.08,-23.96,189.45,-39.8
-3.96,-2.38,5.46,-2.74,153.41,-39.68
-5.22,-1.27,5.9,8.17,16.83,-27.18
-4.46,0.33,5.96,19.52,-89.7,-25.9
-1.56,1.59,5.5,29.33,-51.71,-50.29
0.74,1.79,6.66,45.73,77.86,-64.87
-2.07,3.42,7.2,55.37,88.35,-49.8
-2.85,5.26,7.39,61.53,-2.56,-34.74
-0.82,5.81,7.16,70.92,-55.31,-32
1.12,5.91,7.61,88.17,-12.07,-35.96
-0.08,7.06,10.49,78.6,32.56,-32.18
-1.65,4.39,10.38,48.48,6.34,-39.62
-1.55,2.39,9.79,34.94,-50.12,-45.23
0.3,1.88,9.65,18.05,-63.35,-46.21
1.41,0.82,9.22,6.35,-33.29,-30.78
0.94,0.64,9.03,8.78,4.15,-13.65
-0.23,0.47,9.21,7.87,21.83,0.13
-1.59,1.28,9.01,1.95,27.68,3.73
-2.11,1.36,8.1,2.69,30.55,-0.6
-2.03,0.54,7.31,5.74,26.89,-7.18
-1.96,0.18,8,12.44,14.33,-9.07
-2.24,0.37,8.25,11.83,-0.25,-7.18
-2.28,1.14,9.1,7.93,-11.28,-2.61
-1.93,0.76,9.22,3.3,-4.64,-7.85
-1.66,0.81,9.57,0.06,12.93,-15.41
-1.49,0.07,9.52,-1.46,10.18,-16.21
-1.29,0.07,9.59,-0.61,10.85,-7.18
-1.5,0.59,9.84,-3.96,16.4,-2.12
-1.74,1.07,10.16,-7.92,15.61,-1.39
-1.56,1.17,10.19,-14.45,9.57,-1.27
-1.46,1.55,10.74,-22.25,-3.78,-1.57
-1.31,1.73,10.62,-25.91,-10.06,-5.23
-1.21,1.94,10.8,-23.47,-6.95,-13.83
-0.79,1.91,9.66,-24.08,-0.61,-20.72
-0.57,1.99,9.64,-22.74,4.57,-18.65
-0.76,2.46,9.9,-21.52,15.79,-20.84
-1.31,3.74,9.82,-12.74,20.85,-23.77
-1.61,3.86,9.37,-16.58,10.61,-29.62
0.06,2.64,8.09,-20.61,23.96,-37.55
0.89,1.96,8.07,-13.9,44.21,-30.48
-0.67,2.77,9.33,-23.96,29.69,-7.91
-2.56,4.03,9.21,-43.29,-5.31,2.51
-2.43,2.49,7.35,-46.58,-1.04,-16.15
-0.78,1.5,6.41,-31.15,39.88,-37.18
-0.03,0.53,7.62,-28.72,60.91,-37.55
-1.24,1.38,8.28,-36.52,21.89,-5.72
-2.52,1.72,7.6,-35.54,-21.65,11.78
-2.76,0.62,7.46,-27.98,-22.44,-13.16
-1.28,0.89,6.9,-31.22,-4.27,-34.99
0.78,-0.33,7.14,-27.25,9.33,-26.02
0.09,-1.24,7.65,-25.3,6.71,6.11
-2.53,-1.29,7.67,-19.87,1.71,6.78
-2.73,-1.43,7.8,-15.79,-2.75,-9.07
-2.04,-2.1,7.76,-13.04,-25.18,-18.34
0.48,-3.34,8.01,-5.06,-40.18,-9.68
0.63,-4.11,8.49,2.63,-9.45,6.84
-0.83,-3.3,9,5.61,21.22,2.21
-2.2,-3.38,9.18,5.13,14.45,-3.52
-1.42,-4.03,9.13,5.67,-5.61,-6.33
-0.4,-4.75,9.01,15.61,4.82,-4.99
-0.53,-4.67,9.29,17.81,12.01,1.54
-1.09,-4.75,8.96,21.71,20.43,7.33
-2.01,-5.6,8.45,22.93,23.72,6.48
-1.6,-5.67,7.85,28.42,14.14,2.94
-1.17,-5.13,8.33,33.24,-2.81,10.99
-1.33,-4.52,8.77,34.03,-0.92,14.22
-1.63,-4.02,9.2,29.7,22.56,7.63
-2.46,-3.48,9.75,20,30.61,8.85
-3.48,-3.35,10.1,11.89,11.04,11.11
-3.67,-3.53,9.49,10.49,-13.48,10.8
-3.56,-3.89,9.25,9.15,-18.23,-6.02
-2.66,-3.76,9.13,8.6,-7.26,-19.19
-1.88,-3.3,9.32,2.99,18.23,-21.69
-2.09,-2.94,9.48,-2.13,27.8,-17.37
-2.41,-3.11,8.98,-0.67,30.36,-17.79
-3.44,-2.43,9.06,1.47,12.56,-18.28
-3.22,-2.34,9.35,5.55,-13.17,-21.33
-1.96,-1.63,9.71,1.59,-7.01,-25.72
-1.03,-1.29,9.49,-10.85,18.17,-24.68
-1.2,-1.28,9,-14.75,33.6,-21.57
-2,-1,8.85,-13.29,23.11,-17.85
-2.02,-1.14,8.63,-7.62,12.86,-22.37
-1.51,-0.76,9.02,-4.08,13.9,-27.37
-1.37,-0.56,9.16,-8.05,17.13,-29.44
-1.12,-0.67,8.82,-6.7,18.35,-29.19
-0.96,-0.84,8.15,-4.69,17.13,-23.4
-1.22,-0.68,7.93,0.67,11.77,-17.67
-1.45,-0.63,7.81,3.85,11.34,-23.28
-1.13,-0.55,8.49,5.61,15.61,-26.39
-1.28,-0.41,9.2,3.54,7.99,-22.18
-1.23,-0.47,9.17,-0.24,4.69,-20.66
-1.15,-0.66,8.9,-3.47,8.11,-20.72
-1.57,-0.23,7.88,1.35,16.34,-14.93
-1.36,-0.72,8.76,4.58,14.69,-12.43
-1.15,-0.39,8.74,-0.36,15.85,-11.21
-1.33,-0.38,8.97,-7.74,15.36,-8.95
-1.26,-0.65,9.21,-11.46,15.3,-8.71
-1.12,-0.8,9.19,-16.09,11.89,-7.24
-1.27,-1.05,9,-15.91,6.77,-9.62
-1.35,-1.24,8.74,-11.95,-1.65,-14.8
-1.6,-0.87,8.83,-5.97,-7.62,-22.24
-1.39,-0.47,8.92,-8.35,-9.82,-21.45
0.02,-14.86,3.89,-99.32,-49.15,-30.96
-1.3,-1.06,8.95,-10.91,-2.2,-11.57
-1,-0.89,8.96,-7.74,4.45,-8.34
-1.02,-1.1,8.87,-5.3,7.68,-10.11
-1.15,-0.95,8.87,-3.11,9.94,-11.09
-1.3,-1.07,8.85,-1.83,10,-13.89
-1.13,-1.28,8.88,0.92,8.17,-13.65
-1.14,-1.21,8.96,1.95,8.17,-11.94
-1.11,-1.33,9.24,1.65,11.22,-10.54
-1.39,-1.6,9.29,-1.09,13.05,-11.02
-1.63,-1.86,9.47,-4.75,14.57,-11.63
-1.76,-2.57,9.53,-8.9,15.55,-13.04
-1.79,-3.26,9.8,-10.97,13.05,-12
-1.53,-3.72,10.03,-12.68,13.05,-8.89
-1.41,-3.96,10.27,-17.92,16.1,-4.32
-1.6,-4.19,10.58,-22.44,28.05,-0.11
-2.03,-4.7,10.27,-31.83,36.1,-2.73
-2.3,-5.36,9.95,-39.02,37.68,-3.52
-2.5,-5.63,9.39,-42.8,39.21,-2.55
-2.75,-5.69,9.06,-45.36,43.53,-4.56
-2.89,-6.01,8.8,-44.63,48.6,-3.77
-3.45,-6.42,8.76,-45.79,41.34,-4.74
-3.67,-6.56,8.52,-46.22,19.14,-5.84
-3.26,-6.55,8.13,-43.23,9.69,-9.87
-3.01,-6.38,8.12,-37.62,20.18,-11.7
-3.38,-5.88,8.36,-31.7,31.34,-18.59
-2.97,-5.17,8.77,-28.59,46.64,-26.57
-3.63,-4.34,8.92,-42.01,46.77,-21.82
-4.55,-4.41,8.11,-50.24,4.57,-21.21
-3.74,-4.27,7.76,-47.86,-35.06,-19.74
-1.78,-4.49,7.09,-40.24,-13.48,-29.93
-0.3,-3.93,6.67,-25.3,82.5,-43.83
-2.26,-3.09,6.43,-7.13,125,-45.84
-4.49,-1.67,7.02,5.31,28.78,-28.83
-3.72,-0.83,6.64,13.91,-70.12,-29.13
-0.37,1.09,6.71,27.14,-17.56,-61.51
-0.15,2.95,6.66,17.32,104.69,-79.32
-1.12,3.29,7.15,27.87,116.1,-70.35
-2.09,4.29,6.4,28.6,3.84,-48.1
-0.15,4.95,6.92,54.45,-89.45,-36.15
2.27,5.86,7.03,68.84,-45.79,-41.94
2.75,6.16,8.43,73.23,86.71,-44.93
-0.33,6.1,9.16,67.81,129.75,-23.34
-2.78,4.44,8.84,66.22,54.08,-10.9
-2.94,2.57,8.2,62.99,-12.2,-20.9
-1.2,2.36,8.6,61.77,-3.66,-30.84
-0.61,2.24,9.63,53.84,29.02,-29.62
-1.41,1.24,10.05,43.54,32.5,-20.17
-2.41,0.87,10.41,26.95,-8.11,-14.99
-2.35,0.94,9.84,15.8,-30.12,-13.59
-1.55,0.72,9.28,14.88,-5.49,-17.3
-1.23,1.39,9.37,6.65,20.12,-6.76
-1.76,0.77,9.35,-4.94,25.36,2.7
-2.54,0.48,9.53,-9.81,11.77,7.09
-3,0.32,9.31,-11.15,-2.68,3
-2.66,0.63,8.99,-10.85,-2.32,-8.1
-2.12,0.7,8.78,-4.51,11.22,-14.01
-2.38,1.18,8.92,0.8,12.68,-13.83
-2.62,2.12,9.35,-1.95,0.79,-12.79
-2.57,2.37,9.77,-10,-16.1,-11.76
-2.14,2.69,10.26,-17.92,-30.18,-14.68
-1.12,2.63,10.25,-18.84,-33.35,-22.98
-0.67,3.17,10.43,-8.35,-22.07,-29.07
-0.9,4.48,10.71,7.02,-10.79,-29.38
-0.38,6.23,10.44,2.63,4.02,-28.89
0.18,6.06,9.85,-17.07,27.99,-38.95
0.92,4.33,9.63,-35,33.41,-36.27
1.24,4.69,10.26,-52.5,33.9,-9.07
-0.77,7.15,10.41,-69.2,49.88,16.6
-3.51,6.96,8.71,-84.81,42.74,-4.74
-2.34,4.57,7,-90.42,19.33,-43.4
0.43,0.96,6.95,-95.42,7.44,-37.85
1.06,0.64,6.89,-88.78,19.02,-4.13
-1.41,1.45,7.18,-85,0.73,30.74
-3.97,1.7,6.66,-73.11,-49.39,26.96
-1.67,-0.89,6.51,-67.43,-45,-0.6
0.28,-1.48,7.17,-70.48,-4.51,3.24
-0.32,-2.98,6.05,-66.28,-0.43,27.51
-3.15,-4.36,5.63,-39.39,-17.62,40.26
-5.3,-3.68,6.42,-24.2,-64.09,31.05
-4.3,-4.02,6.63,-20.67,-94.39,10.32
-0.84,-4.71,7.78,-12.56,-107.5,2.33
1.53,-6.21,8.51,-14.39,-64.63,12.39
-1.13,-7.07,8.23,-8.96,11.77,27.15
-5.41,-7.26,8.04,-0.18,48.41,-0.23
-5.75,-7.31,8.13,3.05,24.94,-21.39
-3.56,-8.31,7.05,11.35,19.82,-27.73
-2.34,-7.76,7.18,27.38,11.46,-20.41
-2.53,-7.52,7.83,33.97,8.6,-9.26
-2.92,-6.83,7.55,42.08,1.89,-9.38
-2.74,-6.03,8.24,45.49,-6.65,-13.1
-2.15,-5.68,8.52,45.49,-11.16,-16.02
-1.43,-5.15,9.08,43.48,-13.78,-16.02
-0.5,-4.89,9.76,41.04,-11.53,-3.71
-0.53,-4.31,9.82,32.56,-3.11,5.5
-1.33,-4.02,9.53,23.24,10.55,0.07
-1.83,-4.03,9.41,13.3,20.79,-14.56
-1.76,-4.03,8.93,8.42,18.72,-23.4
-1.31,-4.07,8.41,7.44,2.13,-17
-0.96,-4.44,7.62,15.13,-9.7,-7.49
-0.5,-2.79,8.83,18.42,-1.4,-4.26
-0.97,-2.05,9.57,10.55,17.74,-6.39
-1.73,-1.82,9.72,-3.35,19.02,-13.46
-1.59,-2.62,8.88,-3.84,8.41,-17.12
-1.03,-2.83,8.2,-1.52,-0.61,-17.98
-0.35,-2.08,8.72,4.58,-7.62,-9.26
-0.07,-1.73,8.8,-0.36,2.38,-7.67
-0.49,-1.48,8.66,-5.36,17.62,-14.62
-1,-1.59,8.48,-4.45,22.93,-20.41
-1.04,-1.52,8.67,-2.68,8.11,-19.5
-0.66,-1.59,8.72,1.95,2.62,-16.94
-0.41,-0.89,9.35,-0.73,1.1,-17.12
-0.15,-1.05,9.27,-3.05,3.6,-16.63
0.01,-1.04,9.06,-5.48,10.55,-15.66
-0.49,-1.17,8.91,-1.95,12.01,-15.48
-0.66,-1.45,8.7,-2.01,13.23,-17.67
-0.86,-1.25,9.11,0.25,8.05,-16.02
-0.6,-1.49,8.77,-1.22,9.27,-16.76
-0.35,-1.15,9.09,-2.5,13.54,-16.27
-0.43,-1.57,8.82,-2.07,14.82,-14.56
-0.71,-1.49,8.68,-0.67,12.5,-14.19
-0.77,-1.36,9.08,2.56,9.02,-13.65
-0.58,-0.93,9.47,-0.73,11.83,-15.78
-0.51,-1.02,9.44,-6.64,17.5,-17
-0.59,-1.26,8.88,-9.87,15.73,-18.1
-0.55,-1.49,8.48,-6.46,7.32,-14.26
-0.42,-1.61,8.43,-1.46,2.5,-9.38
-0.37,-1.11,8.87,0.8,10.49,-10.72
-0.86,-0.84,9.31,-1.15,17.44,-14.56
-0.72,-1.09,9.19,-5.24,19.82,-18.59
-1.99,0.09,7.64,-4.45,22.56,-12.91
-1.26,-1.3,9.06,-1.4,20.91,-11.63
-1.04,-1.04,9.07,-6.28,21.64,-15.48
-0.89,-1.3,9.1,-9.87,19.94,-14.87
-0.87,-1.25,8.97,-17.19,14.02,-9.62
-0.82,-1.61,8.81,-14.33,12.07,-8.83
-1.33,-1.38,9.12,-12.8,1.34,-14.32
-1.35,-0.98,9.24,-14.69,-7.56,-25.17
-1.01,-0.77,9.16,-19.69,-7.44,-29.32
-0.4,-1.4,8.75,24.27,12.25,-20.35
-0.26,-1.57,7.97,-11.15,4.27,-12.67
-0.87,-1.38,8.49,-10.3,4.94,-10.96
-0.95,-1.42,8.6,-9.69,6.58,-12.43
-0.87,-1.75,8.78,-7.25,12.62,-13.59
-0.96,-1.89,8.53,-4.51,13.05,-11.09
-1.17,-2.31,8.33,-0.73,14.94,-10.96
-1.51,-2.23,8.57,3.91,13.23,-12.12
-1.32,-2.26,9.04,2.99,13.35,-14.44
-1.36,-2.5,9.06,-3.17,12.32,-16.02
-1.26,-3,9.19,-9.45,9.51,-15.35
-1.27,-3.48,9.1,-12.8,11.16,-10.17
-1.57,-4.1,8.88,-19.2,21.89,-11.88
-1.75,-4.84,8.42,-26.03,30.12,-16.09
-1.51,-6.04,7.87,-27.86,46.71,-17.67
-2.12,-6.86,8.23,-23.04,57.8,-15.23
-3.24,-6.85,9.22,-15.97,33.35,-5.29
-3.76,-5.58,10.73,-20.85,-6.16,-0.41
-2.65,-5.42,11.01,-36.03,7.74,-13.95
-2.08,-5.94,10.7,-54.2,44.88,-28.16
-2.54,-6.97,10.14,-57.37,53.29,-24.99
-3,-7.63,9.37,-46.76,25.18,-10.72
-2.83,-7.15,9.26,-31.64,20.79,-6.09
-2.95,-6.63,9.65,-31.52,20.49,-8.52
-2.99,-5.89,9.67,-38.29,41.64,-27.06
-2.32,-5.8,8.86,-44.63,56.46,-44.01
-1.71,-5.53,8.3,-43.29,53.53,-34.62
-1.96,-5.87,7.35,-41.95,29.14,-2.67
-2.04,-6,6.15,-28.78,14.14,19.16
-1.3,-4.19,5.58,-12.98,58.53,11.66
-2.96,-2.77,5.83,-11.76,134.2,-31.57
-5.11,-1.58,5.79,-15.85,104.08,-47.73
-6.01,-0.74,5.29,-2.98,-26.59,-20.05
-4.02,1.34,4.85,16.77,-111.28,-18.16
1.03,1,6.75,54.58,-20.31,-60.78
1.19,4.14,5.04,47.56,96.22,-87.85
-0.49,4.68,4.38,75.55,90.79,-69.44
-1.88,6.88,5.15,96.41,-59.94,-30.29
0.15,7.62,6.56,120.8,-136.34,-41.27
5.03,9.8,9.64,135.43,17.44,-67.85
3.18,8.54,12.88,118.72,172.5,-31.57
-1.98,5.83,13.73,76.04,115.79,-9.74
-2.85,3.34,12.09,44.82,-2.32,-19.32
-1,1.89,11.7,31.65,-31.89,-25.6
-0.31,1.8,11.95,17.38,2.74,-24.93
-0.31,0.78,11.33,4.09,38.11,-13.77
-2.05,1.08,10.49,-8.9,36.52,5.38
-3.16,0.87,8.67,-17.74,28.17,9.89
-3.91,0.56,7.84,-12.13,34.33,-3.04
-3.6,0.21,7.21,1.1,38.23,-16.15
-3.59,0.33,7.73,8.11,22.07,-17.73
-3.65,-0.06,8.13,14.52,2.01,-18.22
-3.87,1.01,9.08,4.52,-23.05,-17.85
-3.07,0.8,9.42,-4.08,-29.76,-26.33
-1.81,0.28,9.57,-8.72,-7.81,-29.32
-1.64,-0.07,9.23,-7.98,9.21,-24.68
-1.82,-0.49,8.96,-2.31,17.13,-22.61
-2.13,-0.08,8.86,8.97,27.38,-22.85
-2.56,0.28,8.73,20.98,33.17,-28.95
-2.83,1.25,9.58,21.04,16.83,-32.55
-2.38,2.43,10.28,3.11,-2.01,-32.24
-1.54,3.02,10.43,-19.81,-18.42,-25.35
-0.66,3.01,9.83,-30.79,-20.55,-22.73
0.25,3.07,8.78,-27.07,-11.16,-24.38
0.6,3.25,7.91,-6.64,14.69,-29.99
0.07,4.21,8.11,10,44.51,-28.22
-1.18,5.91,9.66,-5.36,44.69,-4.38
-1.54,6.31,9.78,-36.95,20.79,2.57
-1.4,6.3,8.9,-59.63,3.23,3.18
-0.18,4.54,7.88,-70.61,27.93,-9.26
-0.44,2.37,7.43,-75,74.69,-15.11
-1.94,3.05,7.99,-73.17,86.83,-9.99
-3.05,4.15,7.72,-77.01,47.19,-4.99
-3.28,2.6,7.31,-83.17,-25.06,4.22
-1.91,0.71,7.39,-77.8,-61.52,15.99
0.16,-1.06,7.43,-66.34,-29.7,18.61
-1.19,-0.88,8.21,-58.41,-0.79,31.72
-2.88,-0.46,7.67,-59.26,-15.24,34.34
-3.44,-1.78,6.98,-54.33,-39.7,36.72
-3.5,-2.18,7.01,-35.06,-48.54,41.66
-2.21,-4.23,7.76,-27.62,-38.29,33.91
-1.48,-4.22,7.71,-25.79,-17.68,38.37
-2.79,-3.34,8.73,-28.04,-12.26,36.78
-3.96,-3.4,8.31,-27.44,-31.34,27.27
-3.24,-4.73,7.71,-17.92,-45.31,15.93
-1.84,-5.67,7.73,-2.25,-34.39,20.38
-2.58,-6.01,8.52,4.82,-16.83,24.89
-3.62,-5.6,9.51,6.28,-7.26,16.17
-3.21,-6.86,9.14,6.41,-9.21,10.87
-3.55,-7.03,8.56,14.82,-29.33,23.37
-3.48,-7.93,7.25,39.52,-35.31,20.87
-3.25,-6.41,7.32,44.76,-30.98,26.9
-3.32,-5.62,7.87,41.53,-5.37,21.11
-4.15,-5.18,8.3,31.47,1.65,20.32
-4.53,-5.21,8.26,27.69,-12.81,19.34
-4.11,-5.06,8.52,25.74,-18.54,15.32
-3.31,-5.05,8.29,23.11,-2.38,9.1
-3.87,-4.29,8.99,22.14,2.93,5.99
-4.14,-3.41,9.6,15.61,-3.66,-3.71
-3.25,-2.99,9.66,3.91,6.95,-18.52
-2.24,-2.71,9.82,-0.36,34.08,-28.65
-2.32,-2.35,9.61,-7.86,34.94,-29.13
-2.3,-2.26,8.99,-6.89,7.93,-22.61
-1.53,-2.13,8.54,-2.8,-9.45,-20.48
-0.82,-1.6,8.73,-4.2,0.12,-23.83
-0.37,-1.41,8.5,-9.2,23.54,-26.45
-0.87,-1.18,8.26,-11.89,23.35,-25.11
-1.14,-1.1,8.41,-10.91,7.07,-22.24
-0.64,-1.3,8.33,-7.74,2.86,-19.62
-0.62,-1.35,8.25,-6.64,7.68,-17
-0.93,-1.12,8.73,-1.15,13.29,-17.79
-1.3,-1.15,9.04,-4.33,17.07,-19.74
-1.6,-1.07,9,-6.46,9.08,-19.93
-1.6,-1.29,8.8,-7.8,-0.85,-21.09
-1.03,-1.21,8.79,-9.2,-1.77,-24.13
-0.44,-1.21,8.75,-7.98,12.07,-24.01
-0.75,-1.49,8.57,-3.29,21.22,-21.51
-1.4,-1.44,8.53,2.44,11.46,-18.83
-1.33,-1.29,8.85,4.03,-2.99,-15.72
-1.15,-0.96,9.75,3.97,-1.22,-17.12
-0.38,-1.02,9.6,-4.26,15.06,-20.48
-0.71,-0.93,9.41,-10.79,25.12,-20.11
-1.17,-1.6,8.9,-8.65,18.29,-17.98
-1.12,-1.84,8.32,-3.84,7.32,-14.68
-1.07,-1.46,8.67,1.1,4.57,-14.62
-0.58,-1,9.09,-1.15,14.14,-17.73
-0.72,-0.83,9.35,-7.31,23.72,-21.39
-1.09,-1.17,9.25,-8.47,20.18,-19.5
-1.37,-1.28,9.08,-6.89,10.18,-16.09
-1.23,-1.21,9.03,-5.79,2.32,-13.65
-0.95,-0.99,8.83,-6.7,3.72,-14.87
-0.83,-6.93,6.55,6.59,20.3,-14.07
-1.41,-1.39,8.52,3.48,10.67,-13.28
-1.31,-0.94,8.83,2.38,8.84,-13.83
-1.01,-1.35,8.97,2.99,12.01,-15.17
-1.07,-1.22,8.97,0.06,13.05,-14.68
-1.05,-0.97,9.12,-8.96,10.91,-13.16
-1.05,-1.4,8.8,-9.33,13.23,-14.8
-1.11,-1.43,9.05,-9.75,8.9,-16.63
-1.52,-1.18,9.08,-10.61,-2.26,-21.39
-1.4,-0.84,9.15,-15.85,-8.29,-29.56
-0.9,-1.2,8.65,-15.18,-4.09,-30.11
-0.49,-1.43,8.7,-11.46,5.49,-14.74
-2.02,4.4,11.94,-31.03,-12.62,-14.07
-1.7,-1.55,9.1,-7.86,3.72,-13.22
-1.53,-1.26,9.2,-7.98,6.58,-17.3
-1.22,-1.69,8.71,-7.44,9.39,-21.94
-1.26,-1.88,8.92,-3.9,8.11,-19.26
-1.23,-2.13,8.98,0.37,4.82,-16.94
-1,-2.23,8.95,1.89,6.71,-14.99
-1.27,-2.19,9.15,-0.79,16.64,-13.52
-1.78,-2.55,9.07,-5.3,26.77,-17.91
-2.12,-3.1,8.89,-11.58,25.67,-20.41
-2.03,-4.02,8.54,-14.02,23.72,-20.96
-2.05,-4.46,8.37,-16.95,26.71,-19.26
-2.45,-4.94,8.35,-21.03,38.11,-21.51
-2.82,-5.33,8.16,-25.42,49.08,-26.02
-2.92,-6.02,7.76,-26.03,45.91,-29.8
-2.84,-6.17,7.91,-23.23,35.97,-27.85
-2.62,-6.38,8.42,-17.31,35.97,-24.68
-2.94,-5.94,9.18,-18.72,49.08,-24.62
-3.64,-6.03,9.36,-21.7,43.41,-21.76
-3.8,-6.09,9.43,-19.94,12.5,-11.7
-4.07,-6.24,9.29,-15.61,-52.56,13.24
-2.18,-5.77,9.68,-3.72,-43.72,9.77
-2.14,-3.65,11.5,-13.65,-1.53,-11.45
-2.8,-3.33,11.6,-36.7,-3.78,-19.38
-2.53,-4.05,10.17,-48.23,-14.7,-23.52
-1.76,-4.17,8.92,-43.17,26.4,-43.34
-1.69,-4.09,8.14,-37.86,81.89,-59.01
-2.65,-4.62,7.41,-28.65,84.02,-57.3
-4.43,-3.83,7.39,-16.03,-3.29,-32.24
-3.42,-3.2,6.49,-15.18,-81.95,-17.12
0.15,-2.89,5.98,-1.58,9.75,-42.43
0.07,-2.28,6.16,12.56,142.62,-58.83
-3.09,-1.26,6.22,23.78,144.75,-36.88
-5.83,0.96,5.42,41.41,4.82,-1.51
-3.92,1.67,6.1,38.36,-135.49,11.35
1.18,2.73,4.41,52.69,-113.54,-33.34
5.13,3.01,4.34,92.99,87.38,-67.3
1.65,5.45,7.8,104.21,154.2,-39.87
-0.45,6.15,8.92,95.92,34.14,-16.57
0.67,7.43,9.5,100.12,-7.93,-11.39
0.22,8.06,10.64,99.45,44.45,-25.48
-1.3,7.14,12.5,72.2,73.05,-39.56
-1.53,4.92,12.41,42.5,51.16,-38.58
-1.74,3.44,11.71,6.65,-24.33,-37.79
-0.27,2.48,10.67,-5.85,-44.27,-36.76
0.72,1.31,9.96,-10.55,-2.07,-32.24
0.35,1.35,10.12,-14.57,38.9,-18.46
-1.33,1.26,9.4,-17.25,47.38,-10.05
-2.6,1.11,8.44,-18.47,26.04,-9.93
-2.83,0.78,7.41,-6.89,11.71,-17.49
-2.22,1.18,7.78,1.28,12.93,-24.19
-1.78,1.52,8.81,-2.07,8.05,-20.11
-1.62,1.67,9.3,-12.01,-5.12,-12.91
-1.41,1.34,9.43,-17.8,-1.89,-7.98
-1.42,1.81,9.56,-20.67,11.89,-10.41
-1.67,1.54,9.65,-21.89,15.97,-13.83
-2.04,1.48,9.42,-17.5,4.21,-18.65
-2,2.77,9.69,-16.58,-12.44,-26.88
-1.74,3.19,9.93,-26.09,-23.29,-32.55
-0.78,2.5,9.29,-29.26,-11.16,-37.79
0.01,2.71,9.01,-19.87,15,-33.34
-1.06,3.59,9.46,-8.11,24.45,-26.82
-2.19,5.73,10,-15.36,4.27,-24.38
-1.61,5.1,9.27,-35.91,-8.11,-31.21
0.26,4.5,8.21,-44.87,5.61,-30.84
1.34,4.25,8.42,-52.07,45.85,-14.01
-1.38,4.59,8.88,-69.63,67.68,-1.7
-3.56,4.17,8.28,-82.5,34.51,-8.04
-2.49,2.81,7.11,-82.74,-9.88,-18.4
-0.62,1.12,7.12,-65.42,-16.28,-16.76
-1.02,2.04,9,-62.86,-16.89,4.46
-2.75,2.51,9.45,-77.07,-36.95,13.24
-2.67,2.33,8.13,-71.09,-53.66,3.67
0.45,-2.32,7.71,-67.62,-41.71,-9.5
2.11,-3.75,7.26,-64.75,-27.07,17.63
0.08,-3.88,7.3,-38.59,-17.07,41.66
-2.57,-3.41,8.25,-39.51,-27.99,48.12
-4.04,-3.71,8.13,-41.76,-38.78,31.84
-3.06,-5.13,7.14,-42.43,-46.95,10.93
-0.78,-6.57,6.92,-35.97,-44.03,8.43
0.45,-7.16,6.15,-17.62,-24.88,21.96
-0.91,-7.07,6.53,-2.56,-11.16,21.66
-2.31,-7.14,7.21,12.69,-13.29,15.32
-2.37,-6.67,7.89,17.14,-19.09,7.82
-1.97,-6.8,8.13,29.03,-15.37,3
-1.69,-6.17,8.71,25.8,-23.78,0.26
-1.01,-6.51,8.31,24.94,-26.16,5.38
-1.55,-6.73,8.41,26.41,-28.29,13.91
-2.87,-6.78,8.06,29.88,-9.51,12.27
-3.84,-6.68,8.2,34.76,11.28,0.38
-3.77,-6.49,8.37,33.84,12.32,-5.78
-3.62,-6,9.37,33.3,-11.89,-6.94
