aX,aY,aZ,gX,gY,gZ
-2.25,-0.66,9.51,3.76,8.88,2.74
-2,-0.86,9.29,1.32,-2.59,0.91
-1.58,-0.8,9.16,0.46,2.23,0.24
-1.58,-0.65,9.31,-2.04,9.97,-1.53
-1.65,-0.88,8.87,-1.79,11.56,-1.65
-1.87,-0.85,8.81,-1.43,3.21,-4.27
-1.23,-0.92,8.3,2.11,2.11,-3.12
-1.21,-0.77,8.56,2.66,5.58,-2.02
-1.12,-0.66,8.8,0.89,8.94,1.21
-1.31,-0.77,8.58,-3.56,6.25,1.76
-1.44,-0.73,8.46,-1.18,4.06,0.18
-1.36,-0.69,8.51,-3.19,2.41,-0.01
-1.2,-0.74,8.46,-0.08,3.94,-1.1
-1.18,-0.73,8.64,2.23,5.1,-1.1
-1.2,-0.62,8.8,2.96,4.49,-2.26
-1.04,-0.67,8.83,3.03,10.34,-1.04
0.18,-12.01,8.18,31.74,29.24,-9.4
-1.39,-0.91,8.97,9.06,22.54,-7.81
-1.41,-0.64,8.81,8.21,21.68,-3.85
-1.43,-0.84,8.9,8.76,18.94,-0.49
-1.51,-0.74,8.84,5.83,14.91,1.27
-1.58,-0.56,8.71,1.26,12.9,1.27
-1.83,-0.88,8.8,-0.69,10.52,-1.04
-1.84,-0.88,8.73,-0.33,5.65,-6.16
-1.95,-0.71,9.02,-2.58,-0.27,-13.6
-1.9,-0.68,8.96,-6.12,-7.89,-19.88
-1.59,-0.14,8.93,-12.34,-12.53,-13.12
-1.09,-0.77,8.75,-18.38,-11.12,-0.92
-1.19,-1.03,8.35,-15.02,-1.43,5.18
-1.52,-1.12,8.7,4.43,5.34,2.07
-0.81,-1.35,8.6,-1.43,3.57,-6.35
-1.41,-1.08,9.02,-1.91,6.99,-5.68
-1.41,-0.99,8.85,-2.1,5.28,-1.9
-1.29,-0.96,8.87,0.77,4.97,0.6
-1.35,-0.84,8.9,1.07,6.86,1.7
-1.37,-0.94,8.79,-0.39,9.18,0.6
-1.42,-0.89,8.84,-1.12,8.33,0.3
-1.35,-1.03,8.77,-1.12,6.62,1.88
-1.36,-1.02,8.67,0.89,8.08,2.86
-1.5,-0.92,8.76,1.62,7.72,2.25
-1.59,-0.89,8.94,1.5,9.12,0.48
-1.43,-1.01,8.83,1.68,10.28,0.18
-1.4,-0.9,8.97,2.42,11.07,-0.37
-1.4,-0.91,9.01,-0.02,9.49,0.42
-1.37,-1.05,8.97,-0.75,7.84,0.79
-1.39,-0.82,8.98,-2.22,10.58,0.24
-1.27,-0.98,9.05,-2.28,14.55,0.48
-1.46,-1,9.23,-1.73,18.94,1.58
-1.59,-0.76,9.33,-3.8,17.05,1.34
-1.64,-0.72,9.87,-5.69,16.19,1.7
-1.7,-0.74,10.08,-12.71,14.36,2.07
-1.67,-0.91,9.96,-16.43,16.19,3.16
-1.57,-1.08,10.15,-19.05,21.19,3.59
-1.66,-0.87,10.49,-22.34,28.82,3.23
-1.82,-1.09,10.76,-25.33,30.77,2.25
-2.01,-1.02,10.96,-32.58,25.34,1.15
-2.06,-1.16,11.13,-40.33,18.94,-1.23
-1.75,-1.16,11.26,-46.85,20.52,-0.86
-1.59,-1.25,11.51,-54.84,30.34,-0.07
-1.74,-1.68,11.11,-58.5,38.27,1.09
-1.94,-1.68,10.86,-64.84,38.33,-0.01
-2.26,-2,10.91,-70.14,29.91,-0.01
-2.18,-2.03,10.69,-76.12,23.88,-1.29
-2.22,-2.28,10.65,-82.34,28.88,-1.9
-2.27,-2.43,10.36,-89.96,30.34,-1.65
-2.46,-2.33,10.24,-96.3,32.17,-4.4
-2.38,-2.61,10.36,-102.77,37.35,-5.43
-2.79,-2.78,10.17,-110.33,31.44,-4.7
-2.92,-2.94,9.97,-115.45,19.73,-7.99
-2.61,-3.08,10.09,-121.73,16.07,-12.63
-2.11,-3.19,9.78,-124.84,25.1,-11.77
-1.9,-3.44,8.91,-130.63,37.96,-11.16
-2.07,-3.25,8.59,-135.51,42.6,-8.85
-2.13,-3.61,7.59,-140.81,39.18,-8.18
-2.15,-3.96,6.97,-139.47,33.39,-5.92
-2.23,-4.48,6.18,-140.63,29.91,-4.46
-2.55,-4.44,5.96,-140.39,20.77,-8.18
-2.16,-4.7,5.36,-136.18,26.86,-9.95
-1.73,-5.15,4.57,-133.62,41.8,-7.63
-2.23,-5.29,4.56,-128.99,49.79,-2.81
-2.94,-5.66,4.53,-125.14,36.07,-3.42
-3.29,-5.77,4.54,-126.55,18.33,-8.91
-2.92,-6.08,4.11,-124.41,13.08,-12.44
-2.56,-6.26,3.6,-125.51,17.6,-14.4
-2.55,-6.41,3.66,-122.95,23.45,-12.93
-2.3,-7.17,2.89,-121.12,34.12,-12.44
-2.11,-7.11,1.9,-122.28,41.68,-6.77
-2.68,-7,1.57,-117.95,37.11,-6.16
-2.82,-7.2,1.31,-115.39,26.56,-10.55
-2.4,-7.48,0.47,-112.22,23.45,-10.13
-1.95,-8.04,-0.04,-104.17,31.62,-5.13
-1.85,-8,-0.66,-99.05,42.47,4.32
-2.2,-8.01,-1.08,-89.23,60.71,6.58
-2.53,-8.11,-1.96,-84.47,70.03,4.57
-2.87,-8.56,-2.93,-75.51,56.25,2.92
-3.22,-8.82,-2.84,-58.56,36.32,4.63
-2.99,-8.65,-2.89,-52.34,22.96,2.19
-3.03,-8.7,-2.94,-41.97,19.73,1.34
-2.93,-8.98,-2.9,-30.82,30.04,-0.37
-2.96,-9,-2.77,-22.89,35.52,0.73
-3.17,-9.21,-2.88,-17.52,26.86,2.37
-3.34,-9.1,-2.58,-10.94,15.64,-0.13
-3.25,-9.03,-2.04,-8.38,7.96,-5.01
-3.01,-9.23,-1.82,-2.58,8.02,-6.04
-2.77,-9.36,-1.52,3.33,9.55,-4.09
-2.68,-9.48,-1.26,8.82,11.07,-1.53
-2.79,-9.31,-0.66,10.71,12.66,0.6
-3.17,-9.27,-0.12,9.49,9,0.24
-3.19,-9.2,0.37,5.4,5.1,-2.75
-2.93,-9.38,0.21,0.71,6.5,-4.46
-2.99,-9.54,0.14,-1,9.24,-4.64
-2.83,-9.65,-0.06,1.01,9.97,-3.66
-2.75,-9.55,-0.31,1.26,12.96,-1.47
-3.08,-9.47,-0.26,1.87,14.61,-0.86
-3.21,-9.45,-0.17,2.48,11.8,-1.1
-3.17,-9.37,-0.28,1.32,7.11,-2.51
-2.99,-9.49,-0.27,1.38,7.66,-1.29
-2.76,-9.62,-0.44,2.48,9.49,-0.43
-2.81,-9.39,-0.5,3.82,10.89,1.09
-2.9,-9.23,-0.41,5.59,9.43,0.73
-3.07,-9.22,-0.41,2.72,3.69,-1.23
-2.69,-9.58,-0.43,9.18,5.58,1.76
-2.88,-9.36,-0.32,7.11,9.18,2.37
-3.11,-9.44,-0.13,8.76,8.88,2.49
-3.07,-9.42,-0.4,6.68,4.06,0.48
-3.03,-9.39,-0.66,8.27,-0.7,0.54
-3.05,-9.32,-0.7,10.1,-3.93,0.79
-3.03,-9.3,-0.84,12.6,-4.11,-0.13
-2.93,-9.28,-0.89,15.46,-2.4,-0.07
-2.94,-9.35,-0.95,18.39,-3.75,1.46
-3.12,-9.28,-1.13,20.71,-10.03,1.76
-3.19,-9.22,-1.64,23.33,-20.94,0.6
-2.91,-9.17,-2.26,29,-30.33,-1.77
-2.71,-9.08,-2.71,38.03,-41.55,-1.23
-2.32,-8.97,-3.2,47.84,-45.33,0.97
-2.16,-8.71,-2.55,60.34,-36.98,5.42
-2.19,-8.62,-1.67,68.21,-18.93,7.19
-2.41,-8.56,-1.62,74.12,-10.03,8.35
-2.68,-8.42,-1.59,81.32,-13.99,7.86
-2.84,-8.14,-1.55,89.31,-23.74,7.19
-2.7,-7.9,-0.74,99.55,-30.82,3.9
-2.35,-7.43,0.41,105.89,-29.42,0.42
-2.31,-7.24,1.17,105.77,-27.28,0.42
-2.45,-7.18,1.07,104.31,-34.96,-1.04
-1.84,-7.18,0.73,110.89,-35.27,-3.42
-1.58,-6.76,1.06,119.3,-32.95,-0.37
-1.67,-6.11,1.58,122.78,-37.46,2.13
-1.92,-5.8,1.93,132.41,-40.33,-0.37
-1.73,-5.63,1.94,140.83,-44.11,-5.25
-1.14,-5.34,2.47,148.88,-41.67,-7.93
-0.63,-4.44,3.07,148.33,-24.66,-1.59
-1.75,-4.31,3.3,148.09,-44.23,3.16
-2,-4.05,3.88,152.29,-71.06,-7.32
-0.38,-4.43,4.53,166.38,-54.72,-11.23
0.04,-3.38,6.1,167.54,-16.43,-2.32
-0.99,-3.49,7.02,159.43,-0.21,8.53
-1.16,0.04,8.8,7.83,5.21,2.49
-0.95,-0.86,9.11,21,-14.67,5.78
-0.75,-0.79,8.93,11.31,-8.82,12.86
-0.73,-0.74,8.72,9.6,-8.75,14.32
-0.84,-0.58,8.36,3.07,9.84,12.06
-0.89,-0.84,8.5,1.37,20.64,6.27
-1.06,-0.88,8.91,-4.36,19.9,6.64
-1.5,-0.71,9.28,-10.28,15.33,-0.25
-1.42,-0.46,9.03,-9.67,8.75,-11.23
-0.98,-0.98,8.53,138.26,-29.85,-20.86
-1.34,-0.8,9.55,-3.88,11.31,-12.75
-0.92,-0.41,8.82,-3.69,16.49,-4.28
-1.3,-0.66,9.14,-0.04,18.74,-2.14
-1.22,-0.57,8.94,1,18.44,-2.81
-1.13,-0.74,8.95,6.18,10.15,2.31
-1.18,-0.82,8.72,10.33,3.5,3.1
-1.25,-0.66,8.82,12.22,2.22,0.11
-1.32,-0.74,9.06,14.17,2.28,-1.65
-1.33,-0.55,9.14,9.9,3.99,-3.48
-1.33,-0.53,9.13,5.64,6.61,-3.85
-1.15,-0.53,9.1,0.88,10.33,-2.75
-1.3,-0.5,9.35,3.62,4.72,1.21
-1.33,-0.5,9.32,3.32,2.77,-1.78
-1.37,-0.49,9.27,0.76,5.33,-1.59
-1.38,-0.57,9.79,0.76,2.28,-0.25
-1.54,-0.49,10.41,-8.69,-3.75,2
-1.47,-0.02,10.96,-19.12,-4.73,1.7
-1.27,-0.62,11.15,-26.74,1.73,1.52
-1.38,-0.49,11.33,-32.17,11.18,0.36
-1.76,-0.47,11.71,-43.21,15.57,0.3
-1.91,-0.13,12.34,-57.66,13.99,1.03
-1.84,-0.49,12.47,-73.88,14.42,-0.01
-1.79,-0.58,12.62,-88.69,15.51,-2.45
-1.75,-0.55,12.74,-96.19,17.95,-4.09
-1.67,-0.8,12.41,-108.57,19.6,-0.8
-1.38,-1.19,11.81,-118.63,26.37,2.19
-1.13,-1.54,11.2,-127.47,35.57,4.2
-1.37,-2,11.14,-132.6,40.21,4.14
-1.5,-2.09,10.6,-136.86,33.38,9.2
-1.55,-1.56,9.74,-158.88,38.07,16.88
-1.93,-3.71,9.81,-144.61,41.12,5.72
-2.15,-3.09,9.1,-143.75,47.95,-8.42
-1.69,-3.34,8.39,-140.64,42.1,-6.59
-1.76,-3.74,7.81,-139.79,39.84,-4.83
-1.77,-3.85,7.5,-138.69,41.31,-5.44
-1.81,-4.31,7.29,-134.36,46.43,-2.26
-1.79,-4.02,6.75,-136.5,51.24,-5.98
-1.45,-4.6,5.43,-141.5,60.21,-4.76
-1.73,-5.02,4.91,-136.25,51.37,-2.75
-1.99,-5.39,4.43,-130.58,37.89,-2.94
-1.93,-5.61,4.1,-119.3,30.7,-3.79
-2.01,-5.62,4.13,-111.86,36.06,-5.44
-1.77,-5.97,3.88,-104.61,42.04,-4.89
-1.9,-5.9,3.58,-101.13,41.67,-1.78
-2.1,-5.81,3.31,-115.28,47.46,-0.56
-2.06,-6.59,2.4,-110.52,45.88,-0.92
-2.36,-6.59,3.18,-104.12,40.21,-0.8
-2.36,-6.91,3.14,-101.8,32.28,-1.17
-2.53,-6.88,2.74,-99.3,27.46,-2.87
-2.36,-7,2.83,-98.51,32.22,-1.84
-2.44,-7.21,2.43,-97.05,32.83,-0.5
-2.5,-7.59,1.9,-94.18,33.56,0.54
-2.92,-7.52,1.33,-94.3,31.06,1.76
-3.13,-7.9,0.43,-91.99,22.46,3.83
-2.79,-8.26,-0.1,-87.84,25.88,-1.84
-2.93,-8.19,-0.62,-80.1,22.46,-3.48
-2.59,-8.54,-1.01,-71.44,21.98,-4.28
-2.46,-8.31,-1.25,-66.74,27.53,-0.44
-2.34,-8.65,-1.8,-64.61,39.48,5.6
-2.59,-8.87,-2.41,-56.32,45.33,9.32
-2.85,-9.21,-3.35,-48.75,46.85,11.88
-3.36,-9.48,-3.6,-37.35,40.7,7.86
-3.56,-9.43,-3.63,-19.43,23.14,7.49
-3.48,-9.42,-3.68,-6.8,6.37,6.15
-3.42,-9.27,-3.68,9.54,-3.88,9.02
-3.33,-9.15,-3.51,19.23,-7.47,14.99
-3.74,-9.19,-3.18,27.34,-14.79,11.15
-3.82,-9.02,-3.17,37.77,-25.28,6.39
-3.32,-9.05,-3.06,48.81,-27.66,4.81
-2.93,-8.9,-2.74,62.71,-27.41,5.05
-2.83,-8.63,-2.49,71.73,-20.28,2.98
-2.6,-8.65,-2.24,81.24,-18.51,2.86
-2.47,-8.44,-1.69,95.76,-18.39,9.56
-2.64,-8.04,-0.62,99.66,-19.91,13.22
-2.98,-7.53,0.31,99.9,-29.36,13.59
-2.93,-7.48,0.23,100.09,-28.75,6.82
-2.39,-7.49,-0.01,104.35,-20.4,-0.01
-1.74,-7.62,-0.12,112.59,-7.66,2.55
-1.82,-7.4,0.58,120.63,-4.06,13.1
-2.2,-7.07,1.15,131.18,-5.52,22.86
-3.22,-5.93,2.33,135.15,-14.61,28.71
-3.39,-5.72,2.26,123.8,-20.16,20.72
-2.97,-5.96,2.04,123.13,-14.61,13.16
-2.56,-6.43,1.82,134.23,-20.83,12.55
-1.83,-5.86,3.07,155.57,-18.51,23.71
-1.91,-4.74,4.63,161,-1.74,34.99
-3.13,-3.32,6.22,150.21,4.05,37.06
-3.38,-3.37,5.68,135.88,2.34,32.43
-3.3,-3.94,5.25,129.9,-0.22,27.98
-2.91,-4.3,4.82,136.61,-13.27,28.71
-3.72,-3.52,6.41,138.87,-41.19,31.76
-4.3,-2.75,7.81,143.93,-94.3,32.61
-3.14,-2.01,8.88,136.85,-97.84,19.63
-1.61,-1.71,9.58,123.13,-15.77,6.7
-2.58,-1.75,10.15,99.9,41.12,4.14
-4.11,-2.56,9.49,95.15,6.85,9.56
-4.23,-3.67,8.11,107.89,-86.07,12.49
-1.82,-2.78,8.15,126.55,-90.28,13.47
-1.18,-0.87,10.98,116.49,-9.18,13.71
-2.74,-1.17,11.58,98.13,25.45,14.75
-4.48,-2.02,10.43,98.99,-39.24,12.49
-4.58,-2.28,9.91,113.13,-125.46,3.65
-1.07,-1,10.85,119.35,-104.49,-5.37
0.12,-0.48,12.84,96.79,-21.56,6.64
-1.97,-0.34,13.33,65.33,11.25,22.74
-3.17,-1.32,11.41,57.34,-23.08,23.28
-2.6,-1.48,9.89,67.4,-52.29,21.27
-1.29,-1.25,9.49,69.54,-34.73,23.1
-0.81,-0.67,9.66,68.38,13.07,27.8
-2.78,-0.1,11.02,50.57,12.16,29.56
-3.84,-0.33,10.42,46.92,-42.9,26.09
-2.89,-0.25,9.82,47.65,-61.44,11.7
-1.17,0.32,10.38,48.99,-14.06,1.39
-1.37,0.58,11.56,30.51,29.96,-0.31
-2.09,0.37,11.14,23.01,18.99,2.19
-2.41,0.5,10.74,16.92,-11.8,2.67
-1.85,0.34,10.29,13.56,-20.83,-1.17
-1.19,0.48,9.98,9.84,6.37,-5.98
-1.18,0.3,10.01,8.93,29.11,-8
-1.6,0.45,10.03,-4,22.83,-2.45
-1.78,0.14,9.39,-3.75,3.75,4.2
-1.79,0.31,9.12,-3.27,-0.4,2.49
-1.57,0.31,9.13,-2.54,4.11,0.3
-1.54,0.27,9.1,-4.67,6.92,-0.25
-1.55,0.06,9,-3.88,3.81,0.85
-1.44,0.07,8.81,-2.78,4.17,2.74
-1.46,0.01,8.67,-1.93,6.79,3.71
-1.38,0.05,8.78,-1.25,7.1,3.59
-1.51,0.19,8.64,-3.88,6.37,2.98
-1.47,0.12,8.83,-2.9,2.59,4.44
-1.17,-0.25,8.37,8.68,9.66,4.93
-1.64,-0.23,8.91,7.34,4.48,4.2
-1.62,-0.16,8.85,5.64,1.85,5.05
-1.51,-0.07,8.94,1.92,2.34,5.05
-1.65,0.04,8.87,-5.89,4.29,-0.25
-1.66,-0.17,9,-12.66,6.18,-4.64
-1.79,-0.44,8.95,-17.29,7.22,-12.39
-1.94,-0.19,8.72,-18.02,6.61,-16.65
-1.83,0.41,8.71,-10.95,2.04,-9.58
-1.7,0.36,8.69,-7.84,3.01,7.92
-0.96,-8.77,7.46,20.09,-38.39,-0.98
-2.03,-0.88,9.61,-3.82,-2.54,7.55
-1.86,-0.17,9.57,-6.25,0.27,1.33
-1.73,-0.23,9.93,-7.05,1.73,-2.39
-1.47,-0.14,9.92,-10.46,9.6,-2.94
-1.81,-0.15,9.94,-9.36,11.92,-1.78
-1.89,-0.05,10.1,-13.21,9.48,-2.14
-1.92,-0.14,10.35,-18.39,6.37,-0.13
-1.82,-0.08,10.59,-24.43,5.82,-0.68
-1.83,-0.07,10.74,-28.94,5.76,1.39
-1.85,-0.24,11.05,-35.71,6.79,2.61
-1.96,-0.4,11.15,-38.63,8.01,2.86
-2.1,-0.57,11.09,-43.45,6,0.42
-2.29,-0.41,11.27,-49.06,2.83,-3.06
-2.33,-0.28,11.87,-55.71,-0.83,-4.95
-2.28,-0.57,11.77,-69.3,-1.07,-7.39
-1.95,-0.62,11.87,-79.12,-0.1,-7.63
-1.88,-1.05,11.33,-87.47,9.11,-8.55
-2.22,-1.18,11.26,-92.05,7.16,-7.2
-2.23,-1.29,11.47,-99.85,-0.83,-9.03
-1.71,-1.69,11.24,-104.06,-1.01,-7.63
-1.72,-1.57,11.01,-109.73,6.61,-6.53
-1.73,-1.99,10.26,-117.29,16.43,-8.73
-1.54,-2.38,9.51,-121.56,17.59,-9.83
-1.37,-2.66,9.08,-119.73,17.95,-8.42
-1.17,-2.64,8.89,-120.46,19.23,-5.86
-1.15,-2.76,8.7,-121.74,23.2,-3.85
-1,-3,8.21,-124.79,40.82,-8.85
-0.78,-3.18,7.78,-128.33,59.54,-9.28
-1.09,-3.31,7.87,-136.07,56.31,-3.79
-1.46,-3.59,7.51,-139.06,40.45,-0.01
-1.31,-4.01,6.47,-146.25,35.15,0.42
-1.67,-4.05,6.15,-146.25,35.88,0.54
-1.65,-4.59,5.47,-146.86,51.67,-3.18
-1.84,-4.95,4.99,-142.17,54.84,-3.61
-2.32,-5.13,4.63,-141.13,46.67,-5.98
-2.06,-5.47,4.1,-139.49,42.4,-6.29
-1.91,-5.82,3.5,-139.55,44.84,-2.39
-2.54,-5.91,3.56,-139.79,48.07,-2.63
-2.64,-6.29,2.77,-141.13,44.29,-4.7
-2.72,-6.56,2.48,-138.63,43.62,-10.86
-2.53,-6.66,2.36,-134.3,45.7,-11.11
-2.4,-7.01,1.68,-131.99,41.85,-7.45
-2.4,-7.53,0.77,-130.58,37.83,-7.51
-2.33,-7.7,0.03,-122.11,31.98,-8.73
-2.22,-7.71,-0.67,-117.23,26.37,-9.28
-1.95,-8.18,-1.85,-113.88,23.01,-8.97
-2.13,-8.38,-2.6,-98.94,18.81,-7.69
-1.68,-8.73,-3.42,-82.72,26.67,-5.19
-1.83,-9.09,-3.98,-66.44,29.17,0.97
-2.18,-9.35,-4.09,-46.01,18.99,7.86
-2.32,-9.51,-4.25,-27.11,5.45,12.49
-2.69,-9.05,-3.65,-10.71,-3.27,12.06
-2.73,-9.06,-3.28,4.11,-2.35,9.02
-2.62,-9.08,-2.92,15.33,5.51,8.04
-2.89,-9.28,-2.69,26.18,8.2,11.64
-3.45,-9.07,-2.26,34.48,-2.9,13.22
-3.62,-9.27,-2.2,45.15,-19.91,11.45
-3.2,-9.2,-2.22,56.85,-29.73,4.44
-2.46,-8.97,-2.07,67.22,-31.19,-2.26
-1.84,-8.77,-2.24,75.33,-27.11,-1.05
-1.84,-8.9,-1.73,88.68,-25.52,8.04
-2.44,-8.57,-1.01,98.44,-37.66,15.84
-2.82,-7.99,-0.57,106.61,-59.73,15.91
-2.35,-7.88,-0.22,109.17,-61.44,8.47
-1.8,-7.76,0.21,115.27,-51.44,6.21
-2.14,-7.4,1,121.85,-49.12,10.54
-2.7,-7.26,1.44,125.21,-61.5,11.39
-2.51,-6.75,2.29,131.24,-70.52,7.06
-1.53,-6.16,2.84,125.02,-53.88,3.71
-1.53,-6.32,2.92,119.11,-36.25,6.76
-2.38,-6,3.24,125.27,-46.62,10.42
-2.44,-6.18,3.56,133.2,-68.63,7.19
-1.99,-5.07,5.35,139.54,-73.94,0.6
-1.47,-4.63,5.91,124.72,-53.69,-1.59
-1.32,-5.07,4.74,118.07,-41.25,-2.51
-1.1,-5.19,3.69,122.34,-33.88,-2.75
-1.04,-4.8,3.73,136.12,-39,3.41
-0.8,-3.82,5.05,143.32,-35.95,2.8
-0.42,-3.26,6.26,141.3,-26.13,7.37
-0.26,-3.04,6.87,139.23,-1.38,6.15
-0.83,-2.66,7.14,132.52,12.89,11.52
-1.62,-2.64,6.95,128.74,-0.1,9.87
-1.4,-2.67,7.4,137.52,-10.58,9.2
-0.78,-2.08,8.58,145.63,-15.1,16.52
-1.38,-1.12,10.33,132.89,-30.22,14.02
-1.99,-0.71,11.66,122.34,-43.82,5.42
-0.89,-0.79,11.4,119.9,-16.44,-1.05
-0.5,-1.44,11.02,119.9,16.67,3.16
-1.01,-1.58,11.08,122.71,1.73,12.55
-1.43,-1.03,11.05,120.33,-30.4,15.24
-1,-0.34,11.57,112.71,-36.56,4.87
-0.25,0.65,12.41,98.13,13.26,-4.4
-0.46,-0.03,12.24,84.35,42.28,8.65
-1.78,-0.5,12.74,89.05,0.94,17.61
-1.54,0.26,12.63,79.96,-42.29,21.88
-0.86,0.5,12.21,63.13,-36.56,14.14
-0.43,0.8,12.76,51.37,18.68,2.43
-1.23,0.44,12.27,42.59,46.79,4.69
-2.4,0.57,12.32,40.21,14.78,7.43
-2.07,0.51,11.36,28.38,-13.27,8.35
-1.36,0.37,10.83,25.64,-9.91,8.77
-1.2,0.53,10.89,19.54,10.27,3.28
-1.29,0.38,10.72,12.65,16.06,5.72
-1.72,0.39,10.62,8.44,6.06,7.67
-1.63,0.35,10.21,3.68,-2.96,6.7
-1.49,0.35,9.91,-1.99,-1.07,8.77
-1.29,0.27,9.56,-4.97,3.2,8.28
-1.17,0.22,9.32,-6.44,10.03,6.15
-1.24,0.35,9.28,-6.38,18.2,3.77
-1.34,0.15,9.08,-7.96,17.1,4.26
-1.49,0.18,8.86,-8.94,12.89,4.99
-1.49,0.27,8.63,-6.8,8.56,5.85
-1.49,0.15,8.63,-5.71,8.5,3.04
-1.3,0.3,8.6,-5.71,8.93,1.94
-1.17,0.11,8.32,-3.27,8.5,2.86
-1.2,0.02,8.38,-1.93,5.45,2.55
-1.37,0.12,8.59,-0.83,-0.58,2.86
-1.38,0.01,8.57,-0.16,-2.17,2.19
-1.38,0.27,8.65,0.45,1,-0.5
-1.18,0.2,8.76,1.06,2.34,0.36
-1.24,0.11,8.78,-1.07,0.51,0.3
-1.08,0.2,8.75,-0.65,1.31,-0.19
-0.94,0.11,8.72,0.76,2.95,3.35
-1.33,0.12,8.76,-0.04,5.39,4.38
-1.51,0.13,8.79,-0.1,4.42,2.67
-1.5,0.1,8.72,1.06,3.38,1.45
-1.29,0.2,8.76,2.34,5.94,1.27
-1.31,0.12,8.83,1.43,5.82,3.28
-1.42,0.01,8.84,1.73,4.05,3.65
-0.84,1.62,6.44,0.39,6.25,-4.58
-1.46,-0.15,9.04,3.75,3.32,1.82
-1.54,0.17,9.08,1.85,1,4.75
-1.41,0.22,8.9,-0.04,3.14,5.78
-1.52,0.11,9.04,-3.15,2.1,5.66
-1.6,0.03,8.94,-5.46,-0.58,3.95
-1.59,0,8.94,-9.24,-0.89,2.74
-1.5,0,8.87,-11.74,-0.46,2.55
-1.61,0,8.94,-12.05,0.21,1.15
-1.64,-0.06,8.89,-9.67,-0.58,-1.05
-1.58,-0.19,8.67,-7.11,-0.46,-1.53
-1.5,-0.04,9.03,-6.62,-3.21,-0.37
-0.53,1.47,8.24,-6.38,-1.01,9.2
-1.26,0.27,8.8,-6.56,-2.11,6.15
-1.68,-0.08,9.52,-4.85,0.09,5.42
-1.62,-0.23,9.4,-4.55,0.15,1.27
-1.51,0.03,9.47,-3.08,1.18,1.09
-1.45,-0.1,9.57,-3.75,6.49,0.36
-1.51,-0.03,10.03,-7.17,10.09,0.85
-1.84,0.07,10.22,-14.12,7.1,-0.25
-1.91,0,10.46,-17.11,2.53,-2.14
-1.74,0.01,10.52,-23.75,1.85,-4.83
-1.73,-0.16,10.91,-26.8,2.1,-5.56
-1.81,0.01,11.39,-31.13,5.76,-7.26
-1.61,0.04,12.06,-40.83,14.23,-7.57
-1.67,0.04,12.07,-51.25,18.44,-8.3
-1.81,-0.38,11.85,-62.78,20.45,-10.31
-1.84,-0.67,11.26,-67.05,19.96,-12.2
-1.75,-0.86,11.01,-71.56,19.66,-14.09
-1.91,-0.8,11.27,-75.1,17.95,-13.73
-1.95,-0.53,12.13,-82.78,16.24,-17.63
-1.51,-0.75,11.56,-96.86,27.46,-18.54
-1.45,-1.35,10.74,-103.27,35.15,-14.4
-1.9,-1.6,10.4,-105.34,31.85,-13.24
-2.09,-1.76,10.27,-106.25,23.14,-13.67
-2.11,-1.7,10.49,-106.01,17.83,-13.97
-1.92,-2.05,10.28,-109.18,18.87,-17.26
-1.74,-1.9,10.15,-120.46,25.03,-19.03
-1.45,-2.35,9.72,-133.08,35.03,-15.25
-1.42,-2.73,8.86,-135.89,42.34,-11.11
-1.57,-3.22,8.12,-135.83,45.94,-10.31
-2.05,-3.11,8.25,-137.41,47.4,-16.65
-1.89,-3.65,7.33,-138.75,43.99,-19.83
-1.83,-4.05,6.81,-135.89,44.23,-20.74
-1.92,-4.21,6.75,-137.9,34.66,-18.48
-1.66,-4.28,6.09,-142.05,37.71,-18.91
-1.46,-4.52,5.78,-141.44,45.7,-18.36
-1.55,-4.65,5.64,-140.52,55.82,-17.63
-1.48,-5.07,4.54,-143.81,60.63,-16.04
-1.72,-5.41,4.45,-137.11,62.59,-14.15
-1.69,-5.66,3.33,-136.56,56,-10.44
-1.93,-6.12,2.85,-133.57,46.55,-9.34
-1.94,-6.24,2.37,-129.67,43.99,-13.24
-1.84,-6.48,2.21,-124.79,46.67,-15.86
-2.02,-6.54,2.21,-120.46,46.73,-12.39
-2.19,-6.74,1.74,-119.73,48.2,-10.62
-2.52,-7.03,0.91,-121.31,51.79,-13.06
-2.66,-7.51,0.16,-118.33,48.26,-15.86
-2.73,-7.85,-0.66,-113.33,37.1,-18.85
-2.47,-8.25,-1.8,-106.62,21.49,-15.44
-2.31,-8.62,-2.58,-94.73,12.28,-21.29
-2.06,-8.63,-2.96,-82.41,4.23,-21.78
-1.65,-8.78,-3.25,-68.75,0.27,-16.65
-1.35,-9.06,-3.58,-55.77,6.85,-9.89
-1.49,-9.5,-3.53,-45.03,18.32,-6.41
-1.71,-9.7,-3.16,-29.73,21.73,-2.69
-2.32,-9.66,-2.75,-16.56,12.77,0.85
-2.39,-9.54,-2.36,-6.38,1.25,2.86
-2.38,-9.53,-1.91,2.59,-3.63,5.48
-2.36,-9.54,-1.54,8.32,0.03,4.02
-2.38,-9.6,-1.16,13.01,4.6,4.2
-2.54,-9.64,-0.99,17.59,6.12,4.56
-2.72,-9.67,-0.66,22.77,2.22,7.13
-3,-9.62,-0.47,26.31,-5.89,9.14
-3.35,-9.53,-0.63,31.31,-17.78,8.41
-3.21,-9.43,-0.78,35.21,-24.61,2.92
-2.9,-9.4,-1.19,40.63,-24.43,0.17
