aX,aY,aZ,gX,gY,gZ
-9.81,-4.01,0.44,30.78,-29.98,122.28
-10.15,-3.78,0.79,38.65,-24.13,122.76
-11.07,-3.13,1.4,36.33,-16.5,116.24
-12.41,-3.26,1.84,34.87,-9.55,101.24
-12.72,-3.22,2.4,38.95,-22.05,77.34
-11.7,-3.29,2.04,37,-34.07,60.2
-10.19,-3.77,1.74,40.48,-26.57,53.44
-9.55,-3.29,1.88,40.36,-7.05,62.52
-10.57,-2.82,2.19,41.33,0.32,69.05
-11.67,-2.53,3.07,37.19,3.07,58.31
-12.04,-2.53,3.03,31.82,-2.48,35.02
-11.52,-2.66,2.81,31.64,-8.58,12.95
-10.79,-2.57,3.18,29.2,-14.98,5.63
-10.04,-2.65,2.91,26.21,-16.08,7.22
-10.01,-2.98,2.96,26.33,-8.52,9.41
-10.02,-3.18,2.94,29.26,-2.66,5.08
-7.97,-5.62,0.07,30.54,34.96,15.08
-8.17,-4.87,1.38,25.78,33.43,15.69
-8.03,-5,1.37,19.81,23.98,12.4
-7.97,-4.87,1.28,14.75,14.9,12.03
-8.23,-5.02,1.38,9.08,9.04,8.74
-8.04,-5.07,1.49,2.74,3.43,8.01
-8.28,-4.91,1.56,-5.68,-4.07,5.51
-8.34,-4.78,1.49,-11.72,-11.32,4.05
-8.04,-4.72,1.53,-13.24,-9.07,6.73
-9.75,-5.75,3.07,-18.73,-6.2,9.47
-8.25,-5.26,1.46,-8.48,-4.07,6.3
-7.89,-5.5,1.7,4.26,8.07,2.77
-8.15,-5.09,1.28,12.55,14.59,3.62
-8.39,-4.98,1.43,18.95,19.1,3.01
-8.6,-4.91,1.36,21.58,14.47,2.1
-8.79,-4.51,1.3,16.82,11.73,2.4
-9.11,-4.43,1.43,6.94,12.15,1.06
-10,-4.35,1.33,3.22,13.31,-4.73
-10.67,-4.32,1.21,-0.62,6.06,-13.03
-11.17,-4.5,0.9,0.78,-2.48,-24.31
-11.21,-4.35,1.09,4.32,-5.04,-38.33
-11.25,-4.12,1.37,4.63,3.62,-49.67
-11.54,-4.29,1.42,3.71,13.31,-62.78
-11.79,-4.24,1.56,0.42,15.32,-80.4
-11.78,-4.38,1.36,-1.47,12.28,-98.76
-11.11,-4.64,1.09,4.5,8.56,-114.49
-10.28,-4.95,0.95,10.48,14.65,-128.21
-10.06,-4.58,0.92,12.43,13.31,-139.55
-9.37,-4.77,1.11,13.59,7.58,-149.73
-8.37,-4.97,0.84,12.8,4.47,-156.62
-7.91,-4.81,0.75,11.52,3.13,-161.68
-7.33,-4.79,0.92,11.21,1.42,-164.98
-6.72,-5.27,0.54,20.36,0.57,-167.9
-5.9,-5.43,0.75,27.31,11.85,-173.09
-5.34,-5.39,1.12,23.95,5.02,-173.27
-4.92,-5.73,0.9,21.33,-3.46,-177.6
-4.78,-5.22,1.15,13.16,-6.02,-179.12
-4.3,-5.6,1.46,12.06,-17.3,-179
-3.73,-5.82,0.71,16.33,-27.48,-191.87
-2.76,-5.88,0.64,26.33,-26.26,-199.43
-1.62,-5.99,0.75,27.92,-26.57,-207.41
-0.58,-5.92,0.99,21.52,-38.15,-210.1
0.62,-5.73,0.87,19.2,-33.52,-211.68
0.92,-5.88,1.24,23.1,-34.92,-212.11
1.73,-5.83,1,23.34,-38.27,-210.59
3.19,-6.36,0.83,25.05,-28.33,-214
4.78,-6.13,1.05,23.34,-16.14,-201.62
5.27,-5.98,0.9,31.39,-13.76,-181.32
5.01,-5.91,0.94,34.63,-24.37,-173.03
5.3,-5.9,0.89,32.13,-38.7,-174.18
6.77,-5.79,0.69,29.81,-22.85,-175.04
8.54,-6.28,0.91,29.56,7.89,-166.87
8.91,-6.48,0.84,34.69,24.53,-147.66
8.23,-6.69,0.29,49.02,11.79,-133.82
8.32,-6.53,0.1,53.71,-9.74,-130.46
8.75,-6.35,0.23,61.03,-15.59,-128.76
9.48,-5.99,1.1,60.42,-3.21,-126.44
10.64,-6.45,1.11,59.08,7.95,-119
10.99,-6.39,2.34,53.59,22.21,-99.18
11.07,-7.12,2.91,50.84,21.3,-77.11
10.67,-7.48,2.86,50.36,24.17,-59.86
9.91,-7.4,3.44,49.63,20.08,-50.95
9.54,-7.56,3.62,46.09,3.74,-49.18
10.65,-7.78,3.72,41.82,7.82,-52.36
11.64,-7.78,4.51,27.13,10.93,-35.1
11.85,-8.01,4.27,18.89,9.78,-14.31
11.59,-7.74,4.15,12.8,11.67,3.44
11.65,-7.84,3.59,9.75,13.92,13.31
12.05,-7.69,3.71,6.39,17.03,24.9
12.31,-7.59,3.26,4.87,25.93,39.96
11.96,-7.26,3.13,4.38,30.81,55.02
11.83,-6.95,2.7,3.16,35.2,68.8
11.97,-6.6,2.67,1.64,35.57,85.69
12.07,-6.38,2.51,0.11,44.04,105.08
11.69,-5.96,2.43,2.67,47.4,124.53
11.07,-6.07,1.97,8.04,41.06,140.87
10.67,-5.7,1.56,16.45,36.24,153.13
10.31,-5.35,1.67,20.36,35.81,168.74
10.4,-5.24,1.88,21.7,46.24,186.73
9.42,-4.93,1.88,22.43,56.12,204.47
8.04,-4.45,2.09,21.64,45.51,221.18
6.47,-4.56,2.32,19.44,19.23,227.58
5.3,-4.78,2.54,22.25,16.73,226.91
4.2,-4.76,3.05,26.45,22.76,226.06
3.19,-4.42,3.28,28.59,32.03,227.82
2.16,-4.42,3.39,21.88,25.57,230.63
1.37,-4.78,2.98,21.21,18.37,239.41
0.44,-4.72,2.56,14.26,19.47,247.28
-0.8,-4.37,2.71,13.34,25.26,244.47
-1.77,-4.11,2.73,15.3,27.7,227.15
-2.66,-3.94,3.31,12.61,25.14,211.18
-2.69,-3.85,3.3,1.27,25.39,210.14
-3.46,-4.14,2.63,-1.47,17.95,214.41
-3.41,-4.43,1.81,-1.78,2.03,211.48
-3.77,-4.73,2.03,12.13,-9.13,217.4
-4.44,-4,1.89,22.06,19.78,211.61
-6.1,-3.26,2.65,24.93,32.15,200.26
-6.91,-3.11,2.64,18.41,7.21,180.81
-6.85,-3.46,2.6,13.04,-9.49,176.54
-6.68,-3.77,2.16,17.74,3.98,179.59
-7.24,-3.54,2.08,27.67,19.35,180.75
-8.14,-3.24,1.82,36.33,2.09,178.01
-8.43,-3.22,1.97,38.04,-18.52,168.68
-8.49,-3.1,2.29,38.34,-17.54,159.96
-8.18,-2.77,2.51,39.08,3.68,153.98
-9.58,-2.43,3.05,36.82,3.86,143.19
-10.05,-2.38,2.98,35.42,-0.22,134.17
-10.05,-2.41,2.88,38.47,9.04,125.57
-10.81,-2.3,3.47,42.61,21.85,119.35
-11.14,-1.89,3.77,40.66,23.8,114.05
-11.94,-1.5,3.75,31.7,26.67,101.3
-12.53,-1.25,3.75,29.08,33.56,79.29
-12.94,-1.84,3.67,28.71,30.87,58.31
-12.61,-1.86,3.59,28.28,20.26,41.73
-12.03,-1.88,3.44,26.76,9.1,31.73
-11.18,-1.84,3.43,27.61,15.93,23.5
-10.96,-1.68,3.46,25.97,22.21,16.36
-10.68,-1.98,3.23,25.54,21.48,9.6
-10.42,-1.9,3.21,24.69,12.46,4.35
-9.73,-2.02,3.2,22.98,1.06,0.14
-9.1,-1.96,3.24,24.38,3.8,-3.64
-8.52,-2.01,3.3,21.94,16.12,-3.03
-8.61,-2.37,3.26,21.94,23.49,-4.73
-8.66,-2.33,3.43,19.02,20.93,-3.7
-8.55,-2.4,3.07,19.69,15.99,-1.08
-8.42,-2.39,3.03,20.42,12.52,-0.22
-8.19,-2.35,3.07,20.3,14.1,0.94
-8.45,-2.08,3.28,19.32,17.89,0.08
-8.29,-2.49,3.33,17.19,19.78,-1.14
-8.39,-2.5,3.13,16.45,16.54,-0.16
-8.24,-2.57,3.1,17.8,15.87,1.49
-8.33,-2.44,3.01,15.54,18.49,2.34
-8.51,-2.39,3.17,16.76,17.34,0.39
-8.4,-2.41,3.15,13.1,13.19,-0.65
-8.42,-2.31,3.07,13.34,11.36,1.06
-8.32,-2.32,3.05,15.3,13.43,2.7
-8.42,-2.31,3.11,12.86,17.21,1.97
-8.74,-2.25,2.86,12,20.51,-0.28
-8.75,-2.47,2.81,13.77,17.03,-3.45
-8.64,-2.27,2.8,14.44,13.01,-3.39
-9.03,-3.11,1.3,32.31,30.32,-2.17
-8.68,-3.11,1.98,33.22,25.57,5.57
-8.58,-3.11,2.06,24.56,12.76,6.85
-8.43,-2.96,2.14,14.87,9.53,6.85
-8.36,-3.13,2.06,8.1,11.85,7.77
-8.62,-3.12,1.96,0.17,10.08,6.73
-8.96,-3.24,1.91,-1.41,4.53,1.24
-8.83,-3.37,2.24,-2.75,-1.93,-4.61
-8.61,-3.11,2.18,-1.59,-1.99,-6.2
-8.58,-2.89,2.39,2.43,2.89,-2.3
-7.6,-1.42,1.77,-2.57,14.78,8.25
-8.71,-3.29,2.01,-0.07,15.2,9.66
-8.81,-3.26,2.39,-0.19,17.52,10.69
-9.01,-3.47,1.86,3.83,18.98,7.89
-8.95,-3.27,1.95,7.43,20.93,6.55
-9.05,-3.19,1.91,9.14,25.63,8.01
-9.4,-3.26,2.02,10.72,27.89,6.24
-9.61,-2.82,2,7,25.99,5.27
-9.8,-3.04,1.9,4.38,22.52,2.64
-9.68,-2.83,1.58,4.2,23.25,1.06
-9.94,-2.91,1.44,4.87,24.35,-2.11
-10.3,-2.83,1.28,6.94,25.51,-9.19
-10.51,-2.75,1.5,8.71,24.78,-16.56
-10.79,-2.68,1.2,9.5,26.97,-24.98
-11.14,-2.81,0.95,14.02,31.91,-35.1
-11.48,-2.71,0.8,18.41,33.31,-45.53
-11.81,-2.71,0.92,20.78,25.26,-55.34
-11.82,-2.64,0.91,20.91,7.76,-68.82
-11.33,-2.71,0.76,23.47,-0.16,-79.79
-11.05,-2.79,0.84,26.45,5.26,-89.49
-10.95,-2.79,1.14,29.99,12.95,-103.21
-10.78,-2.79,1.47,31.7,13.56,-114
-10.5,-2.94,1.44,33.65,9.59,-121.07
-10.09,-3.17,1.75,30.6,9.78,-129.85
-10.04,-3.19,1.74,29.69,13.07,-142.72
-9.63,-3.19,1.95,27.74,11.97,-155.1
-9.08,-3.46,2.09,24.44,3.56,-164.37
-8.08,-3.68,1.8,22.98,0.26,-168.63
-7.42,-4.21,1.85,22.37,-2.79,-172.35
-6.9,-4.31,1.8,21.58,-4.74,-175.89
-6.21,-4.41,1.85,21.39,-2.24,-182.42
-5.75,-4.13,1.75,21.52,-3.7,-187.48
-5.2,-4.17,2,14.56,-11.63,-190.83
-4.77,-4.37,1.94,9.38,-26.02,-195.16
-3.88,-4.79,1.71,6.15,-29.37,-204.31
-2.98,-4.85,1.51,10.85,-24.92,-213.7
-2.07,-4.86,1.35,17.8,-15.59,-215.46
-1.49,-4.67,1.54,14.63,-17.05,-205.95
-0.98,-4.86,1.76,9.08,-29.25,-200.34
0.06,-5.58,0.86,10.72,-34.61,-201.99
1.35,-6.21,0.83,19.44,-12.48,-203.33
1.75,-5.79,1.45,30.72,10.75,-197.9
1.69,-5.75,1.62,31.82,8.19,-185.28
1.66,-6.4,1.12,35.05,-11.69,-181.2
2.64,-6.49,0.93,36.45,-16.2,-183.27
3.67,-6.58,1.44,39.08,-10.29,-179.98
4.23,-6.89,1.69,43.53,-8.09,-175.71
4.87,-6.99,1.65,49.56,-11.08,-172.05
5.64,-6.99,1.7,54.38,-7.42,-166.01
6.05,-6.8,2.22,54.69,-3.94,-163.45
6.78,-6.84,2.34,54.69,5.32,-161.93
7.23,-6.9,2.62,57.43,3.98,-154.18
8.05,-7.16,2.44,55.11,-6.57,-149.61
9.7,-6.85,2.3,55.97,12.76,-134.92
9.8,-7.12,2.69,55.78,25.75,-115.95
9.73,-7.21,2.38,59.87,30.99,-100.46
9.06,-7.39,2.97,63.95,27.15,-94.43
9.11,-6.92,3.16,63.65,8.86,-92.66
10.08,-6.97,3.33,60.3,2.89,-88.39
11.19,-6.63,4.39,50.05,6.85,-71.56
11.68,-6.9,4.81,40.84,17.34,-47.54
11.05,-7.35,4.95,31.27,18.98,-28.27
10.79,-7.41,4.85,25.66,17.52,-19.49
10.65,-7.36,4.85,19.75,12.95,-11.26
10.94,-7.41,4.67,17.74,13.8,-5.95
10.83,-7.18,4.54,15.36,12.7,4.96
10.87,-7.12,4.18,9.93,12.15,15.45
10.53,-7.04,4.41,1.58,9.1,31.36
10.6,-6.98,4.05,-4.34,8.19,42.7
10.41,-7.01,3.85,-4.46,14.1,54.96
9.77,-7.24,3.85,-5.19,11.79,66.55
9.27,-7.22,3.78,-2.51,2.34,70.02
9.41,-7.17,3.59,0.11,-2.85,75.27
9.63,-7.01,3.65,1.64,0.2,85.81
9.46,-6.73,3.64,-0.01,5.26,96.42
9.56,-6.54,3.58,-1.53,11.54,104.9
9.66,-6.42,3.41,-1.84,16.91,117.4
9.45,-6.44,3.38,-0.25,20.08,132.46
8.9,-6.37,3.13,1.52,25.08,149.11
7.81,-6.28,3.16,5.85,21.73,162.89
7.24,-6.14,2.68,11.76,23.01,169.65
6.94,-5.76,2.81,17.06,32.82,171.12
6.42,-5.59,2.85,18.47,43.37,167.09
5.68,-5.65,3.23,20.17,31.97,170.87
5.35,-5.8,3.4,12.61,20.02,188.31
4.46,-5.87,2.96,7.55,21.48,204.23
3.6,-5.53,2.68,14.63,29.53,213.07
2.85,-5.05,2.48,17.61,22.7,209.53
2.42,-5.11,2.4,18.04,12.4,212.58
2.04,-5.32,2.35,17.37,16.79,218.92
1.21,-5.1,2.32,22.86,28.56,230.2
-0.42,-4.39,2.36,22.31,19.04,236.24
-1.47,-4.03,1.88,19.02,10.51,237.21
-2.38,-4.28,1.66,19.81,14.1,229.59
-3.22,-4.11,2.01,16.88,20.69,219.47
-2.85,-3.54,1.67,24.81,37.95,212.46
-3.41,-2.95,2.2,19.32,33.8,217.34
-4.3,-2.96,2.23,13.65,7.15,227.76
-4.77,-3,1.58,13.77,-9.92,226.67
-5.01,-2.45,1.52,23.28,-3.76,219.78
-5.08,-2.23,1.83,33.22,35.51,201.85
-6.04,-1.72,2.5,35.97,65.08,198.25
-7.92,-1.55,2.45,29.56,48.43,202.52
-9.15,-1.69,2.44,32.25,-1.5,202.28
-8.9,-1.69,2.21,40.05,-45.71,197.03
-8.01,-1.88,2.38,45.91,-44.49,184.35
-8.2,-1.13,3.31,45.11,4.17,166.79
-9.55,-0.45,4.06,40.42,42.52,152.46
-10.55,-0.49,3.95,35.66,28.13,147.58
-11.05,-0.95,3.32,33.65,-13.52,150.81
-10.17,-1.2,2.35,40.36,-14.92,152.95
-10.32,-0.32,2.68,47.19,40.87,138.68
-11.68,0.6,3.47,45.3,97.7,115.63
-13.53,0.45,4.05,41.03,89.71,98.62
-14.12,0.56,3.98,32.19,30.32,86.55
-13.15,0.27,3.59,30.48,-2.91,76.48
-12.11,0.2,3.2,35.6,12.82,62.77
-12.02,0.45,3.73,35.42,40.2,49.9
-12.3,0.55,3.84,31.76,51.73,37.03
-12.65,0.4,3.89,26.15,36.91,26.67
-12.3,0.17,3.61,19.32,8.86,17.4
-11.56,-0.22,3.2,20.84,-5.83,8.99
-10.72,-0.13,3.11,21.45,-3.21,3.31
-9.75,-0.41,2.75,22.55,19.17,-2.66
-9.86,-0.26,3.05,24.08,35.08,-5.65
-9.79,-0.52,3.05,21.21,26.54,-7.05
-9.6,-0.48,2.84,20.11,7.4,-6.26
-9.22,-0.58,2.41,18.28,-3.94,-6.5
-8.6,-0.5,2.4,20.11,7.76,-7.78
-8.34,-0.54,2.58,23.28,22.7,-7.84
-9.72,-1.45,2.16,28.71,18.86,4.9
-9.18,-1.35,2.11,26.27,21.97,2.22
-8.85,-0.92,2.11,21.21,21.18,3.13
-8.71,-1.13,2.45,12.49,16.24,6.06
-8.84,-1.23,2.41,4.38,11.06,10.51
-9.12,-1.19,2.09,-1.29,7.82,5.51
-8.87,-1.56,2.01,-1.9,4.1,-1.62
-8.76,-1.75,1.91,-1.53,4.41,-9.49
-8.84,-1.2,2.15,-0.13,6,-10.71
-9.19,-0.75,2.11,0.11,4.47,-8.21
-8.95,-0.91,2.08,6.15,7.7,-0.1
-9.76,1.53,2.67,-0.5,2.4,4.84
-9.3,-1.49,2.17,6.94,9.17,4.05
-8.97,-1.42,2.25,8.71,16.18,1.12
-8.98,-1.23,2.25,10.66,15.93,1.49
-8.98,-1.4,2.03,9.99,13.56,4.29
-9.06,-1.56,1.81,14.5,11.85,2.03
-8.91,-1.45,1.9,17.19,14.9,1.42
-8.97,-1.42,2.08,16.7,18.86,1.18
-9.15,-1.19,2.14,16.45,19.29,-0.71
-9.26,-1.26,2.06,15.11,14.35,-1.26
-9.17,-1.39,1.98,14.44,11.67,-2.05
-8.98,-1.31,1.88,14.99,16.18,-2.84
-9.12,-1.34,2.07,15.6,19.96,-2.11
-9.41,-1.34,1.91,14.75,20.63,-2.78
-9.66,-1.28,1.75,17.13,17.15,-6.2
-9.51,-1.47,1.73,16.33,12.52,-7.78
-9.38,-1.29,1.83,17.19,17.21,-8.09
-9.59,-1.36,1.8,17.19,24.17,-8.27
-10.14,-1.38,1.63,17.13,31.48,-10.4
-10.48,-1.49,1.76,18.16,29.1,-13.76
-10.69,-1.68,1.74,17.43,16.42,-18.58
-10.49,-1.86,1.72,17.49,12.58,-21.75
-10.67,-1.81,1.95,17.13,24.71,-21.44
-11.56,-1.56,1.89,16.27,40.75,-24.98
-12.59,-1.07,1.94,15.3,47.21,-34.55
-13.03,-1.25,1.67,13.1,39.65,-47.84
-12.91,-1.12,1.31,13.89,27.82,-61.38
-12.19,-1.01,0.9,15.24,23.37,-73.03
-11.98,-0.91,0.93,17.19,21.85,-81.87
-11.76,-0.98,0.78,20.48,22.34,-94.86
-11.53,-0.84,0.95,24.44,21.54,-106.5
-11.34,-1.04,1,24.69,19.53,-120.65
-11.21,-0.91,0.97,23.95,13.37,-132.29
-11.16,-1.23,0.79,24.32,10.75,-142.54
-10.78,-1.65,0.87,24.5,8.62,-153.45
-10.56,-1.84,0.83,27,12.95,-164.98
-10.6,-1.92,1.17,29.81,11.67,-177.54
-10.39,-1.89,1.73,30.66,1.48,-191.93
-9.91,-1.97,1.7,25.78,-15.59,-207.96
-8.71,-2.3,1.04,26.7,-26.44,-221.99
-7.34,-2.87,0.79,32.13,-25.35,-227.23
-6.48,-3,0.94,38.28,-16.81,-228.02
-5.8,-3.04,1.38,37.31,-18.03,-229.55
-5.19,-3.37,1.36,39.26,-29.13,-237.6
-4.19,-3.53,1.22,41.15,-32.72,-244.24
-2.77,-3.48,1.37,39.44,-33.03,-243.21
-1.56,-3.82,1.32,40.6,-24.86,-237.17
-0.92,-4.23,1.31,44.69,-22.18,-231.74
-0.38,-4.26,0.97,47.49,-24.31,-230.28
0.35,-4.46,0.72,51.09,-25.41,-233.94
1.47,-4.79,0.96,54.32,-13.58,-235.89
2.35,-4.88,1.3,57.13,0.02,-229.18
2.7,-5.06,1.71,56.58,-5.16,-215.83
2.85,-5.42,2.21,53.71,-22.72,-206.5
3.69,-5.82,2.3,55.78,-30.29,-201.99
4.22,-5.74,2.8,59.08,-28.27,-197.17
4.8,-5.47,2.77,57.67,-30.83,-194.79
5.57,-5.16,2.95,53.16,-25.71,-195.04
6.6,-5.03,2.99,49.2,-21.02,-187.84
7.08,-5.68,2.89,50.54,-32.72,-178.15
7.84,-5.63,2.77,48.77,-34.43,-167.48
8.89,-5.53,2.71,54.69,-29.07,-156.99
9.54,-5.69,2.66,60.17,-19.68,-143.64
9.6,-5.58,2.84,62.98,-16.63,-134.25
10.31,-5.37,2.83,64.38,-16.02,-125.77
10.98,-5.61,3.44,62,-15.35,-111.5
11.37,-5.44,4.29,55.05,-14.49,-93.33
12.05,-5.55,4.75,46.09,-10.04,-79.25
12.7,-5.79,5.15,37.86,10.69,-61.32
12.82,-5.88,5.39,28.1,29.78,-45.22
12.19,-6.4,5.37,26.58,25.26,-34.98
12.52,-6.36,5.1,24.69,12.4,-23.21
13.18,-6.36,4.94,23.34,10.81,-5.89
13.48,-5.95,5.06,16.21,20.81,16
13.26,-5.81,4.93,10.54,28.31,39.66
12.47,-5.87,4.87,2.49,25.45,60.51
11.52,-5.93,4.5,-0.25,23.31,73.8
10.94,-5.76,4.15,-1.41,23.68,83.07
10.81,-6.16,4,0.66,25.81,91.61
10.89,-5.97,4.1,2.25,26.42,106.91
10.71,-5.76,4.35,2.13,26.12,122.4
10.01,-5.76,4.26,0.05,26.73,142.95
8.89,-5.82,4.54,-0.56,18.13,157.46
8.36,-5.88,4.23,-0.68,15.39,164.9
7.83,-5.7,4.15,1.52,25.2,166.06
7.39,-5.73,3.94,0.91,35.75,168.62
6.67,-5.73,3.76,0.78,31.97,174.84
5.79,-5.97,3.48,2.31,21.18,182.34
5.23,-6.01,3.38,7.31,11.24,191.48
4.6,-6.02,3.32,9.26,11.97,196.67
4.21,-5.8,3.17,11.03,24.29,202.89
3.38,-5.77,3.23,13.71,42.15,204.72
1.73,-5.92,3.51,16.45,36.6,210.69
0.97,-6.06,3.27,16.33,22.34,211.97
0.39,-5.88,2.92,17,15.32,211.24
0.14,-5.58,2.91,20.36,15.87,208.07
-0.02,-5.57,2.91,18.34,32.7,207.76
-0.75,-5.37,3.12,18.04,46.85,209.84
-1.72,-5.26,2.67,14.26,33.25,213.25
-1.74,-5.45,1.88,18.16,17.21,212.89
-1.29,-5.49,1.32,29.44,27.15,212.46
-1.17,-5.34,1.67,43.1,49.59,219.96
-1.89,-4.29,1.78,45.54,64.65,219.23
-2.82,-3.72,2.29,44.5,57.82,215.81
-3.14,-3.41,2.58,39.75,44.04,216.3
-2.61,-2.95,2.02,40.42,51.48,225.26
-3.23,-2.44,2.26,40.3,70.87,236.42
-4.37,-1.91,2.25,36.45,77.03,236.97
-5.81,-1.61,2.03,26.82,80.69,225.32
-7.29,-1.08,2.37,21.39,78.01,201.42
-7.95,-0.63,2.4,19.08,70.63,182.03
-8.11,-0.63,2.3,16.64,58.25,166.97
-7.97,-0.76,1.56,14.99,49.71,164.72
-8.63,-0.76,1.19,21.52,54.29,172.58
-10.37,-0.51,2,30.24,52.15,163.8
-11.54,0.13,2.89,26.33,24.71,143.01
-12.28,0.78,2.96,10.6,-0.22,124.9
-12.56,0.26,2.43,10.36,5.02,106.67
-12.34,-0.18,1.61,18.34,37.88,84.35
-12.45,-0.03,1.62,27.8,60.14,68.56
-13.01,0.06,1.94,30.6,43.13,60.02
-13.03,0.17,2.25,27.31,15.57,53.07
-13,-0.02,2.16,24.56,-0.1,42.64
-12.64,0.16,2.05,21.88,7.09,28.99
-12.41,0.07,2.01,25.66,16.6,16.06
-12.44,0.31,2.38,28.59,15.32,4.84
-11.89,0.09,2.57,27.61,6.42,-0.47
-11.44,-0.18,2.46,25.48,-1.99,-0.95
-11.01,-0.28,2.41,26.88,-5.65,-2.9
-9.66,-2.64,-0.15,26.15,29.47,4.23
-9.01,-2.78,0.75,20.24,33.98,12.16
-9.21,-2.69,0.69,17.8,30.93,12.22
-9.25,-2.89,0.8,13.34,25.02,10.88
-9,-2.71,0.83,6.21,19.65,13.25
-9.32,-2.69,0.96,-1.23,11.67,12.58
-9.68,-2.75,0.65,-9.4,1.73,5.45
-9.72,-2.94,0.56,-11.84,-6.02,-8.7
-9.45,-2.67,0.44,-13,-4.49,-17.6
-9.4,-2.18,0.81,-13.85,-0.04,-12.72
-9.22,-2.31,0.73,111.15,42.46,0.69
-8.95,-3.63,1.29,-8.55,1.54,3.74
-9.48,-2.37,0.52,-13.54,1,2.58
-10.05,-2.39,0.74,-12.14,2.21,-1.62
-10.19,-2.21,0.61,-11.47,4.35,-5.22
-10.7,-2.22,0.42,-10.5,6.54,-8.94
-11.3,-2.11,0.13,-8.97,6.42,-14.73
-11.82,-2.22,0.17,-8.18,5.2,-23.76
-12.36,-2.21,0.24,-7.51,4.04,-36.62
-12.84,-2.06,0.45,-4.76,3.62,-53.76
-12.85,-2.21,0.15,-1.05,3.8,-71.14
-12.47,-2.19,0.4,0.6,4.1,-87.36
-12.14,-2.37,0.42,0.48,7.4,-102.42
-12.07,-2.41,0.4,2.55,12.76,-118.88
-11.77,-2.44,0.36,3.59,15.26,-134.61
-11.24,-2.85,0.12,6.21,14.17,-147.29
-10.3,-3.12,-0.1,11.45,15.39,-154.06
-9.87,-3.23,-0.15,15.3,16.91,-158.27
-9.55,-3.37,-0.31,18.65,17.82,-165.77
-8.9,-3.58,-0.34,21.58,13.19,-172.23
-8.11,-3.84,-0.44,25.54,4.1,-175.71
-7.56,-3.83,-0.23,28.83,-1.08,-178.76
-6.91,-3.99,-0.45,29.56,3.62,-182.29
-6.39,-4.18,-0.31,34.75,2.64,-185.52
-6.2,-4.1,-0.45,34.08,-4.43,-190.89
-5.36,-4.39,0.04,38.83,-13.46,-193.33
-4.9,-4.68,-0.15,39.38,-20.53,-193.76
-4.54,-4.93,-0.01,44.44,-27.48,-190.22
-4.19,-4.92,0.36,42.49,-42.6,-191.07
-3.43,-5.03,0.29,45.23,-56.63,-197.05
-2.24,-5.24,0.48,50.66,-56.5,-204.31
-1.1,-5.53,1.11,57.49,-50.71,-202.11
-0.53,-5.04,1.81,48.71,-60.1,-188.7
-0.3,-5.27,1.71,44.44,-86.87,-182.11
0.5,-5.55,0.78,44.75,-109.67,-183.21
1.51,-5.27,0.72,51.64,-103.27,-186.5
2.76,-5.13,1.22,43.04,-77.24,-187.29
3.63,-5.34,1.55,29.08,-62.85,-182.72
3.94,-5.57,0.86,24.93,-69.37,-168.76
4.01,-6.28,0.1,33.47,-82.48,-163.03
4.84,-5.74,0.13,36.7,-67.66,-170.89
5.74,-4.94,0.97,33.53,-44.25,-169.79
5.72,-5.1,1.14,25.3,-49.98,-162.96
6.32,-6.14,0.51,23.53,-64.67,-166.93
7.39,-5.95,0.29,29.26,-62.36,-169.06
8.36,-5.52,0.49,37.8,-47.3,-164.49
9.38,-5.13,0.9,40.97,-23.33,-148.09
9,-5.78,1.16,35.42,-19.68,-136.62
9.79,-6.03,0.69,43.16,-32.66,-128.51
10.72,-6.19,0.65,50.17,-26.2,-121.81
11.29,-6.04,1.24,55.72,-9.13,-113.64
10.95,-5.86,1.88,53.1,-7.18,-101.56
11.47,-6.2,2.34,49.08,-17.85,-96.5
12.54,-6.68,2.61,48.28,-14,-85.22
12.87,-7.17,2.9,47.67,2.82,-79.43
13.51,-7.65,3.4,48.47,16.3,-71.5
13.59,-7.55,3.8,38.16,22.09,-57.6
13.83,-7.68,4,23.89,16.42,-40.83
13.71,-7.64,3.97,10.36,6.85,-24.67
14.16,-7.78,3.1,-2.2,4.71,-7.36
14.46,-8.14,3.1,1.94,12.7,10.33
14.14,-7.6,2.53,-1.29,15.14,28.86
13.64,-7.2,2.54,1.64,15.69,49.59
13.67,-7.21,2.25,0.91,18.56,66.18
12.89,-6.59,1.87,12.49,32.52,82.16
12.84,-6.42,2.01,9.08,46.42,100.57
12.33,-6.13,2.08,7.61,47.64,116.24
12.24,-5.99,2.1,9.69,54.41,129.65
11.79,-5.74,2.04,14.38,59.65,145.69
11.02,-5.56,1.62,19.5,65.26,158.31
9.85,-5.73,1.26,28.41,67.76,162.76
9,-5.73,1.01,39.75,72.95,161.42
8.43,-5.29,1.65,47.25,78.13,164.17
8.3,-5.15,1.79,50.17,77.88,174.59
7.86,-4.67,1.83,45.23,81.12,193.31
7,-4.48,1.67,44.93,75.38,209.17
6.09,-4.81,1.76,49.26,77.09,218.01
5.64,-5.01,1.87,54.2,92.27,223.01
4.42,-4.66,2.26,57.55,101.3,229.65
2.94,-4.28,2.62,56.94,100.08,231.06
2.43,-4.25,2.62,58.34,83.62,235.02
1.62,-4.27,2.82,55.91,68.92,235.81
1.27,-3.91,2.87,53.47,66.73,236.6
0.79,-3.6,2.97,51.27,77.15,240.81
